FID,X,Y,Aspect,DEM,DisToLinea,LineaDen,NDVI,Plan_Curva,Profile_Cu,Slope,Slope_Leng,STI,SPI,TPI,TWI,VRM,LULC_2015,habitat,GDP,DisFromRiv,DisFromRoa,target
1690,110.34 ,32.36 ,328.67099,695,361.2479858,0.613461,0.29385,-0.0007274,0.0006698,24.1688004,42.4263992,0.2934,-86.4218979,3.89189,11.0021,0.0022531,2,1400,262,1979.089966,1981.140015,1
1691,110.34 ,32.36 ,189.3099976,654,361.2479858,0.581666,0.370372,-0.0021821,-0.0009298,45.8532982,60,0.555796,-290.7619934,-5.8108101,11.4076004,0.0035064,2,100,295,1860.969971,1602.400024,1
1692,110.33 ,32.36 ,28.6105003,712,371.07901,0.561921,0.303793,-0.0011692,-0.0004893,22.6686001,127.2789993,0.305112,96.536499,-3.8378401,5.0050602,0.0008451,2,100,204,2911.389893,1524.109985,1
1693,110.33 ,32.36 ,152.9869995,778,276.5859985,0.547916,0.387225,0.0005867,-0.0004224,43.6539993,169.7059937,0.630133,-51.0993996,-2.6486499,11.9183998,0.0003139,2,1400,205,3114.51001,1771.02002,1
1694,110.31 ,32.36 ,75.9637985,859,1111.619995,0.461279,0.368526,0.0173579,0.0007031,15.3695002,0,0.268651,-10.5594997,12.3783998,10.309,0.012809,2,100,213,2646.979981,1771.02002,1
1695,110.32 ,32.35 ,57.9945984,756,579.3959961,0.543425,0.300259,-0.0041288,0.0001626,17.4566002,127.2789993,0.596541,-667.6690063,-1.97297,11.6952,0.0006126,2,1400,212,2760.820068,954.8300171,1
1696,110.32 ,32.34 ,46.9748993,908,600,0.56323,0.24043,-0.0096779,0.0004505,18.8792,169.7059937,0.435646,4.4510598,-4.2972999,8.5281296,0.0033245,2,1400,212,2372.280029,780.5770264,1
1697,110.30 ,32.35 ,131.0090027,672,152.970993,0.358327,0.33722,0.001674,-0.0025712,26.9302006,169.7059937,0.49723,-650.4320068,-4.1891899,11.9183998,0.0020368,1,1400,295,1400.069946,2612.76001,1
1698,110.29 ,32.35 ,188.5310059,517,150,0.379116,0.425479,0.0076931,0.0002106,33.9849014,30,0.389414,-38.6806984,9.9459496,11.0021,0.0089364,2,1400,204,161.5549927,3818.48999,1
1699,110.28 ,32.33 ,131.9869995,561,421.0700073,0.345132,0.305817,0.0050648,-0.000539,12.6381998,169.7059937,0,10.7966995,3.1621599,7.6420298,0.0009119,2,1400,212,780,1909.189941,1
1700,110.27 ,32.36 ,68.1986008,593,108.1669998,0.353701,0.372295,0.0021344,0.0021402,19.7486992,0,0.257894,37.737999,6.8378401,3.17173,0.0082516,2,100,204,402.4920044,4934.339844,1
1701,110.26 ,32.36 ,136.2189941,534,300,0.312679,0.428912,0.0046136,-0.0028262,28.9876003,466.6910095,0.403581,311.4660034,-6.08108,6.03092,0.0048535,2,300,261,1806.23999,5396.669922,1
1702,110.26 ,32.37 ,104.0360031,490,90,0.353093,0.176611,-0.0026156,-0.0023438,15.3695002,150,1.05788,-63.3567009,-7.5135102,12.1007004,0.0048105,1,1400,294,2030.27002,5730.709961,1
1703,110.26 ,32.41 ,157.8650055,797,1214.910034,0.206125,0.425115,0.0043254,0.0004898,46.7108002,0,0.0072928,-13.1480999,10.2702999,10.309,0.0046367,2,100,205,4357.850098,4409.589844,1
1704,110.28 ,32.38 ,181.8179932,981,1548.420044,0.357895,0.40103,-0.0010404,-0.000188,46.4115982,162.4259949,1.96271,-181.3419952,-5.3243198,12.2549,0.0007679,2,1400,204,2808.649902,5496.229981,1
1705,110.36 ,32.37 ,358.1520081,551,465.7250061,0.662635,0.21351,0.0008692,0.0012428,27.3360004,132.4259949,0.39188,-204.6490021,4.3243198,11.9183998,0.0014905,2,1400,205,1203.369995,2397.189941,1
1706,110.37 ,32.37 ,152.6999969,713,30,0.675442,0.347683,0.001308,-0.0001324,30.1748009,42.4263992,0.250537,-175.3540039,-0.432432,11.0021,0.0004044,2,1400,213,1504.790039,2678.080078,1
1707,110.37 ,32.35 ,117.8970032,545,488.3649902,0.667886,0.295326,0.0004168,-0.0014851,32.6671982,84.8527985,0.99708,271.9819946,-2.94595,3.3938799,0.0015345,1,1400,204,618.4660034,108.1669998,1
1708,110.29 ,32.26 ,166.3730011,282,553.1729736,0.294243,0.348158,-0.0023448,-0.0031536,29.5069008,367.2789917,0.728119,1023.340027,-11.3242998,4.8413801,0.0062411,2,300,292,342.053009,2374.73999,1
1709,110.38 ,32.33 ,129.8059998,351,560.4459839,0.530457,0.334734,-0.0036848,-0.0010821,21.3313007,242.1320038,0,-162.9420013,-1.6216201,12.2549,0.0004423,1,1400,186,296.9849854,660,1
1710,110.25 ,32.31 ,164.7449951,491,465.7250061,0.239774,0.202077,-0.0014393,-0.0013683,20.8097,102.4260025,0.330101,-292.4580078,-3.6756799,11.6952,0.0011116,1,1400,203,2610,1168.459961,1
1711,110.27 ,32.24 ,252.6459961,298,123.6930008,0.421093,0.281363,0.0014861,0.0009259,29.1951008,284.5580139,0.301306,315.6740112,3.2973001,5.2065701,0.0013384,1,1400,210,360,3539.75,1
1712,110.27 ,32.24 ,281.3099976,271,120,0.412453,0.244425,0.0016972,0.0004534,18.7747002,60,0.308991,-6.7518702,1.94595,11.4076004,0.0010664,2,300,194,420,3407.870117,1
1713,110.28 ,32.24 ,319.0859985,368,150,0.379895,0.246657,0.0050038,-0.0004658,18.3054008,381.8380127,0.203166,-181.5079956,3.56757,12.6114998,0.0010359,2,1400,194,660,3561.040039,1
1714,110.28 ,32.24 ,298.8110046,486,421.0700073,0.374588,0.284693,-0.0009979,0.0016708,20.8279991,144.8529968,0.35639,-347.3500061,3.7297299,11.9183998,0.0028428,2,1400,201,1201.5,3709.949951,1
1715,110.24 ,32.24 ,90,270,0,0.627661,0.265248,0,-0.0010664,9.4623203,247.279007,1.76013,9.0148602,-2.2162199,8.7623997,0.001008,1,300,293,254.5579987,872.0670166,1
1716,110.23 ,32.23 ,247.1660004,343,469.5740051,0.687188,0.243847,-0.0003348,0.0005672,18.9622993,84.8527985,0.154581,10.1919003,2.45946,6.67803,0.0008722,1,300,536,416.7730103,123.6930008,1
1717,110.23 ,32.23 ,57.528801,224,450,0.66853,-0.0186545,-0.0137753,-0.001354,12.2601004,289.7059937,0,-246.6109924,-10.1892004,13.5670004,0.0062553,5,500,536,30,375.8989868,1
1718,110.23 ,32.23 ,45,296,550.7269897,0.654906,0.0956728,0,0,2.6989501,42.4263992,1.90695,-369.7290039,0.135135,13.5670004,0.0000554,8,1400,536,120,60,1
1719,110.24 ,32.23 ,197.8789978,289,750,0.613055,0.295392,0.0023553,-0.0004908,28.4967995,60,0.469824,20.3582993,1.6486501,5.9861302,0.0012248,1,1400,294,210,0,1
1720,110.24 ,32.22 ,278.5310059,321,872.0670166,0.552907,0.290524,0.0024099,0.000727,18.6270008,614.5579834,0.475132,-576.992981,2.2162199,14.7516003,0.0008091,2,1400,294,690,42.4263992,1
1721,110.24 ,32.22 ,279.4620056,282,426.3800049,0.520619,0.0761391,0.0010664,0.0000107,26.8803005,60,0.352234,-503.8200073,2.02703,11.4076004,0.0002252,2,1400,197,570,60,1
1722,110.23 ,32.44 ,167.470993,518,150,0.425631,0.179938,0.0005955,-0.0006248,8.7356901,60,0.381415,-74.1421967,0.243243,11.4076004,0.0001612,1,300,206,1207.479981,42.4263992,1
1723,110.33 ,32.44 ,109.6539993,631,0,0.432183,0.365281,0.000142,-0.0008499,26.3600998,72.4263992,0.597931,251.6349945,-0.702703,3.4716401,0.0014731,2,300,215,9188.919922,9067.150391,1
1724,110.33 ,32.44 ,317.2909851,689,256.3200073,0.426957,0.301405,0.0105582,-0.002257,16.4288998,42.4263992,0,52.7195015,1.43243,4.2237,0.0030193,2,1400,215,9107.849609,9458.900391,1
1725,110.33 ,32.43 ,121.6080017,563,30,0.551387,0.236062,0.0038426,-0.0034182,14.2735996,0,6.3209,-218.5690002,-6.5945902,10.309,0.007303,1,1400,264,8146.310059,9000.200195,1
1726,110.32 ,32.41 ,3.01279,709,787.4639893,0.457625,0.237378,-0.0015584,0.000428,17.594101,514.2639771,0.438997,-1379.51001,-0.594595,13.0170002,0.0005983,2,1400,206,6972.979981,7319.819824,1
1727,110.32 ,32.41 ,20.5559998,711,1074.150024,0.418026,0.303064,-0.014216,-0.000352,15.8970003,716.9849854,0.287637,717.2960205,-5.10811,9.8835297,0.0041569,1,1400,206,7170.560059,7382.680176,1
1728,110.32 ,32.40 ,18.4349003,693,276.5859985,0.456072,0.269469,-0.0066759,-0.0000963,17.5484009,150,0.550004,-976.9439697,-1.4054101,12.5061998,0.0011917,2,1400,205,5928.779785,6303.5,1
1729,110.38 ,32.34 ,56.7682991,441,324.5,0.63936,0.296447,0.0020101,-0.0014752,30.0207005,212.1320038,0.666717,-1014.900024,1.48649,12.1007004,0.0014446,2,1400,295,474.3420105,174.9290009,1
1730,110.38 ,32.34 ,70.7099991,352,488.3649902,0.622458,0.264301,0.0033634,-0.0005301,19.4512005,30,0.522718,41.1931992,1.43243,4.4704199,0.0006341,1,1400,295,445.9819946,296.9849854,1
1731,110.38 ,32.33 ,120.2559967,349,600.75,0.557183,0.242247,-0.0038788,0.0005119,24.8479996,731.5430298,0.20397,-201.973999,-3.8648601,13.4443998,0.001375,1,1400,295,361.2479858,400.25,1
1732,110.39 ,32.34 ,241.5570068,401,305.9410095,0.64848,0.228198,0.0009442,0.000095,24.4612999,199.7059937,0.363011,-190.6920013,1.5945899,12.3884001,0.0002754,2,1400,213,456.9460144,891.9639893,1
1733,110.35 ,32.35 ,355.2359924,642,30,0.672536,0.15891,-0.00021,0.0009554,21.8698997,90,0.459413,-14.6265001,-0.108108,11.6952,0.0003681,2,1400,212,1171.540039,30,1
1734,110.36 ,32.34 ,67.1662979,426,30,0.59563,0.281205,0.0066046,-0.0014496,18.9622993,0,0.291895,3.39729,-2.10811,5.5794201,0.0034217,2,1400,212,1710,0,1
1735,110.35 ,32.35 ,317.7260132,622,483.7349854,0.671516,0.221495,0.0012175,-0.0012333,26.3600998,127.2789993,0.494715,335.5130005,-2.2973001,3.75932,0.0010671,2,1400,212,1584.050049,684.7630005,1
1736,110.34 ,32.35 ,104.5339966,658,84.8527985,0.595465,0.304969,0.0030767,-0.0010665,24.9326992,30,0.393519,-12.1677999,1.32432,11.0021,0.0016518,1,1400,204,2087.530029,1357.650024,1
1737,110.33 ,32.35 ,73.6104965,776,30,0.595139,0.336509,0.0023903,0.0003574,16.4536991,90,0.305591,110.8320007,1.97297,4.86696,0.0003841,1,1400,204,2627.870117,782.3040161,1
1738,110.34 ,32.33 ,87.5103989,702,458.9119873,0.604063,0.292162,0.0045268,0.000395,20.9916,180,0.302309,-326.7430115,6.3783798,12.2549,0.0026388,1,300,295,1963.800049,60,1
1739,110.35 ,32.32 ,111.8010025,369,247.3860016,0.60451,0.371021,0.0085377,0.0006576,10.1765003,0,0.235159,28.0461006,8.4054098,3.46855,0.0039877,2,1400,212,474.3420105,764.8530273,1
1740,110.32 ,32.32 ,276.4830017,627,150,0.473902,0.16325,0.0019108,0.0007123,36.4292984,210,0.004836,-773.1829834,8.8918896,12.3884001,0.0027731,2,1400,204,2724.060059,318.9039917,1
1741,110.31 ,32.31 ,270,471,189.7369995,0.438069,0.210749,0,-0.0005373,8.5307703,744.8530273,0.403259,-1157.640015,-4.02703,13.7428999,0.0010513,1,1400,212,2443.110107,67.0820007,1
1742,110.35 ,32.31 ,38.1571999,344,234.3070068,0.594218,0.278845,0.000248,0.0004246,16.5277996,694.2639771,0.505535,642.8319702,0.783784,6.32798,0.0001173,2,1400,212,510,1797.25,1
1743,110.33 ,32.29 ,194.9309998,409,301.4960022,0.518794,0.382141,-0.0054972,-0.0003424,27.3603001,90,0.768211,-155.6490021,-4.6216202,11.6952,0.0047152,2,1400,203,390,2480.399902,1
1744,110.32 ,32.29 ,270,251,30,0.40262,-0.0106007,0,-0.0005498,4.7636399,144.8529968,2.6332099,-2924.100098,-3.6216199,11.9183998,0.0011441,5,500,293,212.1320038,1825.079956,1
1745,110.32 ,32.28 ,238.5700073,377,295.4660034,0.360587,0.228134,-0.0041546,-0.000173,19.3708,127.2789993,1.43795,68.9128036,-3.94595,5.3421402,0.0021357,2,1400,211,300,2444.77002,1
1746,110.32 ,32.28 ,340.7099915,307,241.8679962,0.319514,0.225688,-0.0045406,-0.0009844,19.4512005,120,0.565554,102.9830017,-4.89189,5.3867102,0.0044094,2,1400,211,256.3200073,2634.030029,1
1747,110.33 ,32.27 ,329.9309998,395,0,0.3073,0.246838,0.001219,-0.0003694,20.0979996,593.9699707,0.429026,1347.26001,-1.75676,5.01267,0.0006435,2,1400,293,1400.709961,3810.469971,1
1748,110.31 ,32.27 ,237.9949951,263,67.0820007,0.314777,-0.0002134,-0.0073049,0.0005717,8.9356298,42.4263992,0,-31.9375,-1.3513499,11.0021,0.0007134,5,500,202,169.7059937,2305.52002,1
1749,110.32 ,32.27 ,303.0239868,310,0,0.297342,0.161308,0.0028488,-0.0013546,21.6809006,212.1320038,1.05442,-57.7103996,-2.6216199,12.1007004,0.0010757,2,1400,202,466.6900024,2574.060059,1
1750,110.31 ,32.27 ,305.5379944,359,108.1669998,0.258664,0.223094,-0.0015081,-0.0000161,35.6352005,254.5579987,0.679219,390.8129883,-1.8648601,4.7259898,0.0001922,2,1400,202,593.9699707,2696.159912,1
1751,110.33 ,32.26 ,304.5090027,595,989.5449829,0.395148,0.239104,0.0007377,0.0002729,17.9319992,212.1320038,0.338157,-235.1909943,-1.48649,12.1007004,0.0014735,2,1400,202,1890.949951,4576.549805,1
1752,110.30 ,32.29 ,301.1849976,450,331.3609924,0.354189,0.261525,-0.0079425,-0.00012,36.5127983,284.5580139,1.04777,-2001.680054,-12.3514004,13.6048002,0.0092954,2,1400,203,1591.130005,192.0939941,1
1753,110.28 ,32.31 ,9.0394802,510,510.8819885,0.274466,0.281626,0.0009619,-0.0000821,36.5959015,90,0.0855646,-237.6309967,-0.891892,11.6952,0.000265,2,1400,211,480,161.5549927,1
1754,110.26 ,32.31 ,289.026001,690,792.0230103,0.200743,0.263767,-0.0029585,-0.0008931,27.0788994,192.4259949,0.626304,-532.875,-4.89189,12.2549,0.0014314,2,100,203,1890.23999,831.9249878,1
1755,110.24 ,32.31 ,334.6539917,466,161.5549927,0.327806,0.27553,-0.0028123,-0.0001056,19.3103008,416.9849854,0.730293,223.3619995,-0.783784,6.8097,0.0001935,2,1400,211,2710.149902,2374.73999,1
1756,110.24 ,32.28 ,235.4909973,392,540.8330078,0.255585,0.255701,0.0006512,-0.0009068,32.9115982,424.2640076,1.55018,4384.660156,-2.8108101,3.2123201,0.0005076,2,1400,211,484.6650085,276.5859985,1
1757,110.37 ,32.26 ,217.875,405,296.9849854,0.420918,0.294705,-0.0043403,-0.0004677,20.8097,404.5589905,0.63293,-877.375,-5.05405,12.7938995,0.0013368,2,100,203,342.053009,7774.169922,1
1758,110.36 ,32.25 ,92.7263031,487,295.4660034,0.467701,0.403978,0.0018043,-0.0005314,19.3103008,210,0.337625,119.1259995,3.3783801,6.1810899,0.0011029,2,300,211,1056.829956,7446.890137,1
1759,110.36 ,32.24 ,16.6991997,526,366.196991,0.467701,0.368601,0.0092561,0.0011161,9.8709297,0,0.103016,14.3493996,7.8648601,4.13868,0.0056127,2,1400,202,1410.319946,7200.310059,1
1760,110.35 ,32.24 ,142.5950012,673,60,0.426054,0.287701,-0.000806,-0.0006882,19.6303997,212.1320038,0.864577,178.3730011,-2.05405,5.2020402,0.0002915,1,1400,211,1654.630005,6618.660156,1
1761,110.35 ,32.23 ,111.8010025,619,84.8527985,0.297296,0.360622,-0.002668,-0.0001278,19.7486992,349.7059937,0.187773,1698.209961,-2.6756799,6.9783902,0.0009971,1,1400,202,3160.27002,5317.790039,1
1762,110.37 ,32.23 ,53.1301003,404,84.8527985,0.437544,0.311505,0.0041778,-0.0006996,26.5650997,42.4263992,0.268196,430.4849854,4.5135102,2.12378,0.0037415,2,100,202,1845.670044,6553.470215,1
1763,110.38 ,32.23 ,222.1380005,532,421.0700073,0.293248,0.390112,0.0018859,0.0009852,25.2670002,84.8527985,0.589749,12.1566,3.08108,6.50175,0.001132,2,100,294,1854.430054,6091.180176,1
1764,110.32 ,32.22 ,348.6900024,853,300,0.186181,0.318385,0.012823,0.0011203,4.8575301,0,0,-205.2369995,4.3243198,10.309,0.0021405,2,1400,202,5112.779785,2825.26001,1
1765,110.33 ,32.24 ,276.5820007,736,1955.76001,0.117107,0.282872,0.0018704,0.0006551,23.5671997,282.4259949,0.731566,-56719.5,4.91892,12.6114998,0.0015873,2,100,202,3500.23999,4893.310059,1
1766,110.30 ,32.25 ,289.026001,482,782.3040161,0.14569,0.236765,0.0030624,0.0000713,27.0788994,0,0.0515089,-76.125,1.67568,10.309,0.0004691,2,1400,202,979.4899902,3577.550049,1
1767,110.29 ,32.25 ,347.0050049,491,169.7059937,0.294329,0.262319,-0.0060777,0.0012571,12.5363998,30,0.438293,-1.7994699,0.648649,11.0021,0.0017642,2,1400,210,630,3360.27002,1
1768,110.29 ,32.25 ,267.5629883,446,510.8819885,0.327153,0.160182,0.0028631,0.0008013,38.0979004,90,0.626164,50.5704002,8.1891899,5.6516199,0.0024678,2,1400,194,361.2479858,3331.219971,1
1769,110.29 ,32.25 ,63.4348984,503,94.8683014,0.328531,0.171489,0.0119257,0.0012197,2.1343,0,0.0123568,-47.4803009,3,10.309,0.0022043,1,1400,210,975.8070068,3847.48999,1
1770,110.29 ,32.25 ,38.1571999,456,228.4730072,0.319833,0.251737,-0.0048193,0.0007705,16.5277996,84.8527985,0.678232,96.4247971,-3.7026999,4.43086,0.001672,2,1400,210,1140,3899.649902,1
1771,110.28 ,32.26 ,126.4690018,444,445.9819946,0.315287,0.348974,-0.0042829,-0.0025847,25.4860992,157.279007,0.918292,88.5286026,-10.1892004,6.4779501,0.0069715,2,300,292,468.6149902,2422.580078,1
1772,110.28 ,32.27 ,170.5379944,575,247.3860016,0.265318,0.334596,-0.0005924,-0.0009329,11.4617996,132.4259949,0.453511,-298.0490112,-2.08108,11.9183998,0.0002586,1,1400,293,1320.339966,1584.329956,1
1773,110.28 ,32.24 ,339.4440002,381,885.8889771,0.382342,0.1692,0.0001781,0.0012369,23.1322002,0,0.526287,65.4545975,2.3783801,2.6210401,0.0008007,2,1400,210,595.4829712,4308,1
1774,110.29 ,32.23 ,270,613,1020,0.248534,0.314132,0.0095238,0,13.1339998,30,0.311465,38.2597008,3.8648601,4.5442901,0.0036553,2,1400,202,2506.389893,3398.479981,1
1775,110.30 ,32.23 ,78.6901016,560,742.1589966,0.155302,0.356691,-0.0088839,0.0000389,14.3029003,319.7059937,0.577643,-6276.810059,-3.8108101,13.8642998,0.0018715,2,1400,293,3164.25,3319.580078,1
1776,110.29 ,32.23 ,243.4349976,461,942.0189819,0.326827,0.265397,0.0016262,-0.000088,22.2910004,42.4263992,0.267199,18.5484009,-0.0810811,5.2683001,0.0001821,2,1400,202,2150.810059,3246.800049,1
1777,110.29 ,32.23 ,251.5650024,478,666.1079712,0.341796,0.311775,0.0076422,0.0005725,11.9047003,0,0.0603517,-23.3640995,3.56757,10.309,0.0010485,2,1400,293,2348.830078,2952.370117,1
1778,110.29 ,32.22 ,360,395,134.1640015,0.346428,0.281392,0,-0.0005186,12.2250996,342.4259949,0.977719,-138.5050049,-0.945946,12.8739004,0.0001868,1,1400,293,2772.530029,2500.820068,1
1779,110.30 ,32.22 ,360,502,426.3800049,0.284944,0.228075,0,0.0005287,10.3888998,150,1.20812,259.3500061,-1.18919,4.8277302,0.0001601,1,1400,210,3432.080078,2024.280029,1
1780,110.31 ,32.22 ,270,686,84.8527985,0.191029,0.270635,0,0.0016332,6.6544299,30,0.348139,23.3574009,3.3243201,5.0377698,0.0026604,1,1400,293,4179.049805,2629.919922,1
1781,110.26 ,32.22 ,333.4349976,452,1157.630005,0.443411,0.249428,-0.0149071,0,4.2626901,60,0.396884,248.6119995,-1.3783799,4.0590901,0.0006965,1,1400,202,1501.199951,1866.040039,1
1782,110.26 ,32.23 ,340.2009888,387,331.3609924,0.493451,0.26086,0.0042753,0.0002514,23.8859005,0,0.290427,-89.3468018,4.7297301,10.309,0.0014728,2,1400,210,632.8510132,2321.080078,1
1783,110.26 ,32.23 ,6.3401899,292,120,0.494776,0.180686,-0.0024241,0.000221,31.1191006,252.4259949,0.421027,-91.7723007,-1.2973,12.6114998,0.0012431,2,500,210,429.5350037,2353.040039,1
1784,110.26 ,32.24 ,62.5256004,245,30,0.458647,0.073338,0.0003054,-0.0034023,25.1562996,411.8380127,0.878196,14.1491003,-7.6756802,10.1442003,0.0047716,1,300,210,212.1320038,2258.780029,1
1785,110.24 ,32.27 ,246.3710022,305,551.5430298,0.364214,0.247192,-0.0037923,0.0014688,16.2287006,157.279007,1.92079,86.0383987,-0.405405,5.5664802,0.0012286,1,1400,202,300,67.0820007,1
1786,110.24 ,32.26 ,207.5529938,330,618.4660034,0.380444,0.345147,-0.0012181,-0.0000223,23.3822002,114.8529968,0.550661,660.565979,-0.0540541,3.0818901,0.0013607,1,1400,202,120,90,1
1787,110.24 ,32.26 ,285.4609985,352,607.4539795,0.414079,0.162563,0.0001,0.0004813,39.1022987,90,0.382834,709.3980103,0.0810811,3.01057,0.0022706,2,1400,202,296.9849854,42.4263992,1
1788,110.25 ,32.25 ,142.253006,457,218.4029999,0.474025,0.441061,0.0026851,0.0012522,33.1609993,42.4263992,0.0871632,-340.79599,7.5945902,11.0021,0.003229,2,300,294,660,1140,1
1789,110.25 ,32.25 ,135,324,216.3329926,0.46684,0.388588,-0.0081023,-0.0002275,20.6625996,302.1319885,1.09768,-1335.23999,-4.94595,12.7068005,0.0030384,1,1400,194,600,1411.280029,1
1790,110.23 ,32.26 ,236.3099976,281,30,0.41384,0.339044,0.013749,-0.0060692,10.2194004,0,0.600172,122.2289963,-10.5676003,4.7690902,0.013563,1,1400,211,30,0,1
1791,110.23 ,32.25 ,283.3919983,317,323.1099854,0.466043,0.271468,0.0081283,-0.0015107,19.7879009,30,0.125285,81.8714981,-0.27027,3.78354,0.0042848,2,1400,211,30,150,1
1792,110.22 ,32.24 ,270,443,247.3860016,0.549967,0.242113,0,0.0025363,14.0361996,30,0.626785,592.4899902,6.4054098,1.80436,0.0049746,2,1400,213,833.5469971,360,1
1793,110.23 ,32.24 ,114.9049988,329,577.0620117,0.509237,0.243771,-0.0056493,-0.0006906,27.2262993,302.1319885,1.41234,-1717.859985,-6.4864898,13.8055,0.0030911,1,1400,213,551.5430298,30,1
1794,110.23 ,32.24 ,176.6340027,343,516.1400146,0.588316,0.331599,-0.0019574,-0.0004946,15.8451996,150,0.361382,24.8528004,-1.81081,7.1729398,0.0001643,1,1400,302,933.3809814,60,1
1795,110.23 ,32.24 ,265.9140015,341,540.8330078,0.611223,0.186395,0.0020012,-0.0009451,13.1662998,180,0,143.6529999,0.945946,5.72681,0.0009983,1,1400,302,806.1019897,212.1320038,1
1796,110.23 ,32.24 ,341.5650024,381,488.3649902,0.578997,0.266366,0.0050948,0.0014928,17.5484009,0,0.205655,-108.5490036,8.8108101,10.309,0.0048432,2,1400,302,593.9699707,335.4100037,1
1797,110.23 ,32.23 ,116.5650024,315,573.1489868,0.668859,0.083222,0.0163978,0.0008601,8.4787102,0,0.351615,-41.6044998,5.8378401,10.309,0.0029458,8,1400,536,84.8527985,212.1320038,1
1798,110.23 ,32.23 ,98.7462006,306,635.6890259,0.664536,0.237096,0.0075296,0.0020861,12.3646002,0,0,-6.1380801,6.89189,10.309,0.0045202,1,300,536,0,161.5549927,1
1799,110.25 ,32.23 ,146.3099976,464,870,0.591841,0.289292,0.0419581,0.0005019,6.85322,0,0.154744,19.2306995,9.0540504,3.84589,0.0075174,2,1400,210,997.2459717,882.3259888,1
1800,110.25 ,32.23 ,59.0362015,449,1261.430054,0.595803,0.294826,-0.0067254,0.0001855,10.9991999,84.8527985,0.0849178,-41857,-1,11.9183998,0.0010396,1,1400,210,1200,560.4459839,1
1801,110.40 ,32.36 ,47.7262993,468,630,0.647118,0.228267,-0.0001015,0.0005311,13.9158001,114.8529968,0.235828,533.223999,1.75676,3.2960401,0.0002622,1,1400,132,1166.920044,3180.139893,0
1802,110.39 ,32.35 ,197.1029968,461,540.8330078,0.697175,0.258873,0.0004769,-0.0006156,12.7726002,120,0.292887,31.3771,-0.540541,6.5751901,0.0001555,1,1400,213,870,1213.800049,0
1803,110.27 ,32.45 ,69.7751007,800,30,0.304171,0.414597,0.0071189,0.0023257,34.0172997,0,0.525794,-17.9908009,16.7026997,10.309,0.0121868,2,1400,214,5351.779785,3973.27002,0
1804,110.27 ,32.51 ,296.5650024,957,1281.599976,0.402191,0.371121,-0.0019876,-0.0008522,18.5419998,217.279007,0.147521,-200.125,-4.2972999,13.3535004,0.0020636,2,100,208,9969.480469,1261.780029,0
1805,110.27 ,32.48 ,4.1849198,1064,657.9509888,0.524119,0.350957,0.0040787,-0.0009451,34.4174004,60,0.334419,-12.6948996,4.6486502,11.4076004,0.0040034,2,100,207,6983.240234,2343.27002,0
